GVKEY,IBES Ticker,Duplicates
208625,SM1,0
65082,SM2,0
25269,SMAC,0
66386,SMAI,0
160600,SMAM,0
27783,SMAN,0
33275,SMAR,0
9613,SMAS,0
10160,SMB,0
30055,SMBC,0
148930,SMBI,0
10232,SMBL,0
10233,SMBX,0
9771,SMC,0
61540,SMC2,0
31430,SMCC,0
9612,SMCH,0
63873,SMCI,0
30260,SMCO,0
14202,SMCR,0
24037,SMCS,0
64538,SMCX,0
30964,SMD,0
135966,SMDI,0
124616,SMDK,0
61572,SMDO,0
9635,SMED,0
24356,SMF1,0
30424,SMFC,0
10137,SMFJ,0
187289,SMFZ,0
9482,SMG,0
9841,SMGS,0
177031,SMHD,0
117903,SMHG,0
9963,SMI,0
176567,SMIC,0
158741,SMIM,0
9859,SMIN,0
18576,SMKE,0
9773,SMLB,0
178741,SMLC,0
13871,SMLP,0
19189,SMLR,0
9477,SMLS,0
17227,SMMT,0
126601,SMMX,0
12486,SMN,0
13455,SMNA,0
9557,SMNF,0
9422,SMNI,0
121722,SMNS,0
19727,SMO,0
61572,SMOD,0
176169,SMOU,0
10000,SMP,0
27576,SMPL,0
9742,SMPS,0
66459,SMPX,0
126424,SMRA,0
25186,SMRT,0
61321,SMS2,0
9999,SMSC,0
9492,SMSI,0
29701,SMT,0
19361,SMTB,0
9599,SMTC,0
63822,SMTD,0
24369,SMTG,0
63859,SMTK,0
31483,SMTL,0
186903,SMTP,0
23776,SMTS,0
25164,SMU,0
223007,SMV,0
137874,SMX2,0
63157,SMXC,0
188663,SN,0
9778,SNA,0
64102,SNAK,0
61723,SNAP,0
11856,SNAT,0
63538,SNBC,0
164613,SNBI,0
62976,SNBJ,0
148937,SNBT,0
63641,SNC,0
9601,SNCA,0
135165,SNCI,0
13198,SNCO,0
166593,SNCR,0
266320,SNDA,0
11751,SNDC,0
61513,SNDK,0
264193,SNDR,0
9397,SNDS,0
12144,SNDT,0
20649,SNDX,0
9818,SNE,0
176138,SNEN,0
28365,SNES,0
30910,SNET,0
9861,SNG,0
107917,SNG1,0
9946,SNH,0
124046,SNHP,0
64254,SNHY,0
29709,SNIC,0
180167,SNIW,0
10215,SNK,0
10150,SNL,0
17180,SNLF,0
30869,SNM,0
9817,SNMA,0
10185,SNMD,0
142812,SNMX,0
101317,SNN,0
31559,SNNA,0
14311,SNO,0
133186,SNOB,0
19190,SNON,0
29816,SNOW,0
140756,SNP,0
26005,SNPL,0
24975,SNPS,0
14630,SNPX,0
10159,SNR,0
224817,SNRA,0
10260,SNRG,0
15470,SNRS,0
62967,SNRZ,0
10163,SNS,0
25688,SNSC,0
9602,SNSR,0
162585,SNSS,0
9812,SNST,0
9810,SNT,0
16469,SNT1,0
14257,SNTK,0
62319,SNTL,0
1360,SNTO,0
157954,SNTS,0
24307,SNTV,0
139244,SNVT,0
10021,SNW,0
126322,SNWL,0
22255,SNY,0
101204,SNYA,0
9850,SO,0
110164,SO25,0
9502,SOA,0
175607,SOAN,0
31672,SOBI,0
10197,SOC,0
9443,SOCR,0
16240,SOCS,0
13592,SODA,0
28530,SODK,0
185769,SODN,0
140033,SOE,0
19385,SOED,0
10451,SOF,0
2156,SOFA,0
14895,SOFS,0
9786,SOFT,0
21291,SOFZ,0
32639,SOGO,0
10001,SOH,0
137611,SOHU,0
9781,SOI,0
65350,SOIW,0
29497,SOL,0
279431,SOLA,0
25146,SOLD,0
176305,SOLF,0
64047,SOLL,0
25209,SOLO,0
1707,SOLR,0
10033,SOME,0
112101,SOMH,0
65788,SOMN,0
12738,SOMR,0
165742,SOMX,0
9826,SON,0
14041,SON1,0
66728,SON2,0
9813,SONA,0
23697,SONC,0
25277,SONG,0
9815,SONO,0
135965,SONS,0
9819,SOO,0
9820,SOON,0
14674,SOP,0
29547,SOPN,0
62093,SORC,0
9823,SORG,0
177895,SORL,0
31591,SOS,0
22531,SOS1,0
17122,SOSA,0
63760,SOSC,0
9752,SOSI,0
60939,SOSS,0
31419,SOST,0
24067,SOTA,0
9880,SOTR,0
12219,SOUT,0
28140,SOV,0
9911,SOVN,0
9734,SP9,0
9922,SPA,0
61766,SPAB,0
12817,SPAI,0
9916,SPAN,0
9919,SPAR,0
16239,SPBC,0
27924,SPBI,0
9577,SPC,0
177058,SPCB,0
25946,SPCH,0
9925,SPCM,0
183974,SPCS,0
30565,SPCT,0
10004,SPD,0
9339,SPDC,0
9930,SPDY,0
13611,SPE,0
9937,SPEC,0
62479,SPEH,0
27958,SPEI,0
11871,SPEK,0
177739,SPEP,0
10002,SPF,0
63048,SPFC,0
17934,SPFM,0
13557,SPG,0
10131,SPG9,0
9952,SPGL,0
62501,SPH,0
65832,SPHC,0
60905,SPHI,0
154414,SPHS,0
24892,SPHX,0
12158,SPI1,0
30343,SPI2,0
208068,SPIA,0
9340,SPIP,0
9954,SPIR,0
29176,SPK,0
20740,SPKE,0
14896,SPKL,0
3592,SPLF,0
63744,SPLH,0
66034,SPLI,0
62716,SPLK,0
65841,SPLN,0
15521,SPLS,0
122396,SPLT,0
143444,SPLX,0
141362,SPLY,0
170616,SPLZ,0
4157,SPM,0
100401,SPM1,0
13755,SPMD,0
25785,SPMT,0
117024,SPN,0
24853,SPNC,0
24458,SPNE,0
28384,SPNS,0
124324,SPNW,0
124361,SPNX,0
9934,SPO,0
29997,SPOR,0
61340,SPOT,0
103341,SPOW,0
9514,SPP,0
102422,SPP1,0
29389,SPPG,0
63650,SPPI,0
30108,SPPR,0
164494,SPRA,0
25720,SPRC,0
177781,SPRD,0
65604,SPRI,0
10984,SPRN,0
32525,SPRO,0
133825,SPRT,0
65016,SPRX,0
9906,SPS,0
130525,SPS1,0
163772,SPSN,0
28758,SPSS,0
165680,SPT,0
134384,SPTH,0
25185,SPTN,0
9932,SPTR,0
8149,SPUD,0
9842,SPV,0
16009,SPWH,0
165051,SPWR,0
138345,SPWX,0
62492,SPWY,0
9929,SPY,0
25672,SPY1,0
60933,SPYG,0
60907,SPYN,0
9942,SPZN,0
26367,SQ,0
61708,SQAX,0
9967,SQB,0
163872,SQBK,0
9965,SQD,0
126600,SQI,0
28883,SQM,0
10212,SQN,0
61111,SQNA,0
128663,SQNM,0
186962,SQNS,0
13315,SQNT,0
126600,SQST,0
135024,SQSW,0
185083,SQTZ,0
9864,SR,0
102045,SRA,0
29635,SRC,0
157679,SRCA,0
15199,SRCE,0
121693,SRCH,0
63527,SRCL,0
60970,SRCM,0
12129,SRCO,0
108326,SRD1,0
66588,SRDX,0
9968,SRE0,0
10005,SREG,0
186129,SREV,0
170772,SRF,0
10188,SRFI,0
178403,SRG,0
24629,SRGC,0
25121,SRGN,0
9388,SRI,0
65590,SRI1,0
17115,SRIC,0
9560,SRL,0
9448,SRL1,0
187709,SRLP,0
118321,SRNA,0
9878,SRO,0
160214,SROE,0
31505,SROM,0
10213,SRON,0
9692,SRP,0
10109,SRR,0
33445,SRRK,0
63462,SRSL,0
63396,SRSV,0
9381,SRT,0
137667,SRTI,0
26908,SRTS,0
9611,SRV,0
178248,SRVG,0
9614,SRVI,0
160206,SRVY,0
30388,SRW,0
147660,SRX,0
20734,SRX1,0
66036,SSA,0
160632,SSAG,0
174355,SSAU,0
13070,SSAX,0
17128,SSBB,0
165630,SSBI,0
10174,SSC,0
162735,SSC1,0
62965,SSCN,0
190957,SSE,0
19575,SSET,0
63702,SSFC,0
9494,SSFT,0
61163,SSHI,0
271987,SSHX,0
10090,SSIA,0
179694,SSIE,0
17126,SSIF,0
63203,SSII,0
7345,SSK1,0
10184,SSKY,0
178148,SSL1,0
19390,SSLI,0
12739,SSM1,0
23999,SSN,0
62965,SSNC,0
187607,SSNI,0
9800,SSOL,0
25621,SSP2,0
29077,SSPC,0
24295,SSPE,0
25621,SSPI,0
28762,SSPR,0
18701,SSPW,0
9895,SSR,0
26768,SSR1,0
11787,SSR2,0
176660,SSRX,0
6889,SSS,0
9335,SSS9,0
9796,SSSC,0
60914,SSSI,0
9423,SSSN,0
10085,SSSS,0
9495,SSSV,0
123019,SSSW,0
9776,SST,0
10560,SST1,0
61592,SSTI,0
3382,SSTK,0
10264,SSTO,0
10071,SSW,0
164534,SSWN,0
30847,SSYS,0
9332,ST,0
9977,STA,0
25025,STA3,0
28127,STA4,0
9969,STAA,0
25223,STAC,0
121415,STAD,0
9973,STAF,0
9580,STAG,0
157634,STAH,0
3424,STAK,0
11810,STAN,0
158737,STAP,0
13190,STAR,0
24971,STAT,0
30753,STAU,0
177286,STAW,0
61730,STAY,0
9838,STB,0
163692,STB1,0
19570,STBA,0
19508,STBC,0
31532,STBI,0
10035,STBK,0
24285,STBS,0
183826,STBZ,0
182331,STC,0
15066,STCH,0
28317,STCI,0
31745,STCL,0
28624,STCR,0
134452,STCS,0
5559,STCT,0
28337,STCX,0
14140,STD2,0
64544,STDM,0
23043,STDY,0
185711,STE,0
17117,STEC,0
65738,STEE,0
24538,STEI,0
28610,STEK,0
18482,STEL,0
65284,STER,0
19540,STET,0
10087,STEW,0
10039,STF,0
24233,STFC,0
64994,STFF,0
11770,STFL,0
28474,STFR,0
10043,STG,0
29985,STG1,0
24441,STGA,0
65574,STGC,0
63874,STGE,0
113373,STGI,0
160607,STGN,0
18386,STGP,0
10048,STGR,0
182331,STH1,0
25790,STH2,0
183942,STHB,0
111168,STHL,0
10013,STHM,0
10187,STI,0
10010,STII,0
29414,STIM,0
185339,STIR,0
3793,STIZ,0
9372,STJM,0
10097,STK,0
12761,STKL,0
20025,STKN,0
18978,STKS,0
12201,STKY,0
10063,STL,0
64030,STLD,0
16403,STLT,0
137292,STLW,0
25923,STLY,0
11945,STM,0
31142,STM2,0
31777,STMD,0
25098,STMI,0
171022,STML,0
121673,STMP,0
120823,STMR,0
24385,STMX,0
10082,STN,0
9981,STNA,0
31470,STND,0
34309,STNE,0
184352,STNG,0
63971,STNR,0
28636,STNT,0
119993,STNV,0
10093,STO,0
220546,STOA,0
9988,STOB,0
160207,STOM,0
30480,STON,0
21500,STOR,0
100165,STOS,0
8873,STR,0
25313,STR2,0
25563,STR3,0
63338,STR4,0
10107,STRA,0
12769,STRB,0
63291,STRC,0
8084,STRD,0
24865,STRG,0
180597,STRI,0
13271,STRL,0
10124,STRM,0
28966,STRN,0
30777,STRO,0
10026,STRR,0
25462,STRS,0
31567,STRT,0
10108,STRW,0
10245,STRX,0
10115,STRY,0
65482,STRZ,0
19538,STSA,0
13288,STSI,0
16795,STSN,0
26893,STT1,0
17134,STTG,0
128763,STTS,0
10044,STTX,0
26022,STU,0
10116,STUH,0
31218,STUR,0
10119,STUS,0
178525,STV,0
10061,STVL,0
183388,STWD,0
137436,STWS,0
10088,STX,0
14885,STX2,0
33316,STXB,0
64898,STXR,0
160375,STXS,0
10066,STY,0
63821,STY1,0
64019,STYL,0
15070,SU1,0
110250,SU18,0
160957,SUAI,0
28920,SUBB,0
10130,SUBC,0
19420,SUBI,0
17136,SUBK,0
28811,SUBM,0
10142,SUBN,0
10132,SUDS,0
10206,SUE,0
118443,SUFI,0
9867,SUG,0
30742,SUGN,0
13914,SUGR,0
29359,SUI,0
25167,SUIT,0
10135,SUL,0
10134,SULC,0
21434,SULL,0
28910,SUM1,0
25051,SUMC,0
10144,SUMH,0
3441,SUMI,0
21159,SUMM,0
176874,SUMR,0
61131,SUMT,0
7561,SUMX,0
10156,SUN,0
10176,SUNA,0
1278,SUNB,0
12346,SUND,0
10177,SUNF,0
28565,SUNH,0
24511,SUNL,0
62966,SUNQ,0
62869,SUNS,0
12136,SUNW,0
28060,SUNY,0
186591,SUNZ,0
9653,SUO,0
10195,SUP,0
63768,SUPC,0
10193,SUPE,0
62382,SUPG,0
28303,SUPI,0
186159,SUPN,0
62339,SUPR,0
63769,SUPT,0
29921,SUPV,0
10200,SUPX,0
8031,SUR,0
142753,SUR1,0
14410,SURE,0
33274,SURF,0
9242,SURW,0
29898,SUS,0
111579,SUSI,0
12892,SUSP,0
17233,SUSQ,0
165702,SUSS,0
137232,SV,0
150257,SVA,0
9433,SVAN,0
9434,SVB,0
110488,SVBF,0
147792,SVBI,0
10091,SVC,0
134104,SVCW,0
13699,SVG1,0
9718,SVGI,0
29886,SVI,0
65158,SVIN,0
164255,SVIU,0
107333,SVL1,0
9618,SVM,0
34140,SVMK,0
108326,SVMM,0
9430,SVN,0
9930,SVN1,0
183889,SVND,0
128618,SVNX,0
185006,SVPE,0
64867,SVR,0
9724,SVRI,1
9724,SVRL,1
158473,SVRS,0
9429,SVS,0
64799,SVS2,0
10190,SVU,0
130305,SVVS,0
10092,SW,0
120334,SW1,0
9540,SWA,0
9885,SWB,0
9884,SWB1,0
132504,SWBD,0
25419,SWBI,0
144496,SWBK,0
64301,SWBT,0
17182,SWCB,0
32469,SWCH,0
121615,SWCM,0
121761,SWCS,0
108246,SWE1,0
10218,SWED,0
9903,SWEL,0
9889,SWF,0
61382,SWFC,0
22532,SWFT,0
9825,SWHI,0
179690,SWI,0
13568,SWIS,0
9649,SWIX,0
10016,SWK,0
63981,SWLD,0
9905,SWLF,0
61519,SWM,0
100956,SWMA,0
28089,SWMC,0
9904,SWN,0
111731,SWNT,0
9895,SWP,0
17129,SWPA,0
64178,SWR,0
143754,SWRG,0
31579,SWRT,0
113036,SWRX,0
9416,SWS,0
186994,SWSH,0
163929,SWSI,0
24547,SWST,0
9849,SWTR,0
13409,SWTX,0
10127,SWV,0
14214,SWVA,0
9898,SWWC,0
9890,SWX,0
9359,SWY,0
62655,SWZA,0
9408,SX,0
64789,SXC,0
31616,SXC1,0
146714,SXCN,0
15396,SXCP,0
127484,SXCR,0
174663,SXE,0
171139,SXEE,0
10008,SXI,0
65657,SXNB,0
9436,SXP,0
64983,SXTN,0
9947,SY,0
66689,SY1,0
166705,SYA,0
30893,SYB1,0
22717,SYBA,0
27939,SYBD,0
24409,SYBS,0
10228,SYC,0
64919,SYC1,0
25114,SYCM,0
141321,SYD,0
20686,SYF,0
11949,SYGN,0
25480,SYGR,0
62732,SYK1,0
10229,SYKE,0
23080,SYLN,0
10235,SYM,0
15855,SYMC,0
10230,SYMK,0
14474,SYMT,0
23777,SYMX,0
10243,SYN,0
65270,SYN1,0
142814,SYNA,0
196355,SYNC,0
10242,SYNE,0
21204,SYNL,0
64626,SYNM,0
140679,SYNP,0
138746,SYNQ,0
12143,SYNR,0
12440,SYNT,0
61531,SYNX,0
10236,SYO,0
24791,SYQT,0
26014,SYRA,0
27392,SYRS,0
148396,SYRX,0
30707,SYS1,0
30569,SYSF,0
10251,SYSG,0
10255,SYSM,0
10257,SYST,0
185854,SYSW,0
31616,SYSX,0
10262,SYT,0
28491,SYT1,0
165124,SYUT,0
156155,SYX,0
114370,SYXI,0
160592,SYXM,0
10247,SYY,0
31533,SZB,0
100557,SZE,0
62016,SZMK,0
186715,SZYM,0
1581,T,0
10669,TA,0
148350,TAA,0
10331,TAB,0
10333,TAC,0
25806,TAC1,0
10314,TACO,0
63520,TACT,0
65247,TACX,0
25723,TAD,0
66360,TAG,0
61060,TAGS,0
10323,TAL,0
61335,TALK,0
134764,TALR,0
63803,TALX,0
10755,TAM,0
311524,TAMC,0
10332,TAN,0
18161,TANC,0
24193,TANK,0
122277,TANN,0
10335,TANO,0
10441,TANT,0
187321,TAOZ,0
10339,TAP,0
62689,TAPA,1
62689,TAPC,1
25420,TAPI,0
10623,TAPP,0
154433,TAQC,0
10695,TAR,0
178547,TARG,0
30554,TARO,0
3407,TARR,0
25385,TASA,0
143912,TASR,0
176249,TAST,0
183806,TAT1,0
1795,TATE,0
14229,TATT,0
14391,TAU1,0
10551,TAVI,0
62919,TAXI,0
108449,TAYC,0
63594,TBA,0
23577,TBAC,0
25914,TBAY,0
158587,TBBK,0
10345,TBC1,0
16741,TBC2,0
10266,TBCC,0
10377,TBCX,0
10306,TBDI,0
30924,TBFC,0
161927,TBHI,0
21501,TBIT,0
21815,TBK,0
13554,TBL,0
17695,TBLS,0
116586,TBNC,0
183247,TBNK,0
10318,TBO,0
10312,TBP,0
20233,TBPH,0
10269,TBR,0
25903,TBRA,0
33693,TBRG,0
10769,TBS,0
163587,TBSI,0
30617,TBUD,0
30939,TBUS,0
62065,TBW,0
31554,TBZ,0
15113,TCA,0
30925,TCAM,0
176725,TCAP,0
10270,TCAT,0
10488,TCB,0
14159,TCBC,0
150306,TCBI,0
28155,TCBK,0
10271,TCBY,0
10401,TCC,0
25152,TCCC,0
10364,TCCO,0
33600,TCDA,0
184735,TCDR,0
15363,TCFC,0
109659,TCFF,0
10612,TCG,0
63158,TCGI,0
13473,TCGN,0
63463,TCGX,0
10360,TCH,0
22821,TCH1,0
115766,TCHC,0
10379,TCII,0
65683,TCIV,0
29784,TCIX,0
10634,TCJC,0
31454,TCK,0
24039,TCK1,0
10676,TCL,0
14603,TCLN,0
120794,TCLP,0
175995,TCLR,0
10372,TCM,0
15503,TCM1,0
176951,TCMC,0
26847,TCMD,0
65724,TCMS,0
10373,TCN,0
24505,TCNL,0
28221,TCNO,0
25068,TCNX,0
25950,TCO,0
10393,TCOM,0
22697,TCON,0
10330,TCOR,0
28326,TCP,0
31484,TCPI,0
64772,TCPS,0
171023,TCPZ,0
13151,TCR,0
64650,TCR1,0
10404,TCRD,0
13556,TCSF,0
24315,TCSI,0
18842,TCSS,0
10730,TCT,0
17240,TCTC,0
65773,TCW,0
10561,TCX,0
138613,TCYS,0
15706,TD1,0
13767,TDA1,0
10539,TDAT,0
178310,TDC,0
64005,TDDD,0
64984,TDFX,0
62012,TDGO,0
10777,TDI,0
10275,TDK,0
176636,TDLP,0
18899,TDNM,0
24249,TDOC,0
63205,TDP,0
110288,TDR2,0
64200,TDRP,0
10411,TDS,0
10465,TDSC,0
14898,TDSS,0
10565,TDW,0
10724,TDX,0
64415,TDX1,0
64201,TDXT,0
10405,TDY,0
126721,TDYT,0
10277,TE,0
14170,TE1B,0
187119,TEAH,0
63444,TEAL,0
14145,TEAM,0
10370,TEC,0
12171,TECD,0
15414,TECH,0
10362,TECN,0
29194,TECO,0
30923,TECP,0
10386,TECU,1
10386,TECU/2,1
10601,TED,0
20041,TEDU,0
28735,TEE,0
13683,TEF,0
213437,TEG,0
23256,TEGP,0
10501,TEI,0
15243,TEJS,0
10391,TEK,0
10385,TEK2,0
10398,TEL,0
10388,TELC,0
10399,TELE,0
31234,TELL,0
221612,TELN,0
12052,TELQ,0
28252,TELR,0
4572,TELU,0
10431,TELV,0
177267,TELW,0
141243,TEM,0
10435,TEMC,0
10443,TEN,0
20797,TEN1,0
33759,TENB,0
120723,TENF,0
65128,TENT,0
20747,TEO1,1
20747,TEO2,1
10757,TEP,0
15117,TEPE,0
13143,TEQ,0
10453,TER,0
61350,TERA,0
10456,TERM,0
113425,TERN,0
20739,TERP,0
7991,TERX,0
165991,TES,0
22763,TESC,0
30714,TESS,0
10490,TET,0
186875,TEU,0
144988,TEU1,0
14538,TEVI,0
10484,TEX,0
64168,TEXP,0
10774,TF,0
10320,TFB,0
10689,TFC,0
29487,TFCE,0
10579,TFCI,0
29616,TFCO,0
10558,TFD,0
29965,TFF1,0
63883,TFG,0
121562,TFIN,0
10455,TFLX,0
184807,TFM,0
29178,TFOB,0
65461,TFR,0
61724,TFRC,0
21763,TFS,0
176766,TFSL,0
113498,TFSM,0
25922,TFT,0
13921,TFTY,0
10407,TFX,0
166447,TFYP,0
15459,TG,0
62204,TGC,0
148349,TGD,0
30236,TGEN,0
24867,TGET,0
151829,TGG,0
64332,TGH,0
10282,TGI,0
63876,TGI1,0
29055,TGIC,0
28770,TGIS,0
14010,TGL1,0
115313,TGLO,0
170765,TGLS,0
30599,TGN,0
65901,TGNT,0
66013,TGP,0
162387,TGPN,0
10571,TGR,0
65154,TGRP,0
30838,TGS,0
31570,TGVI,0
28576,TH,0
29476,TH1,0
10521,THAL,0
178529,THAT,0
5803,THC,0
5454,THCO,0
28217,THDO,0
152248,THE,0
140900,THER,0
18276,THFF,0
10535,THFR,0
10538,THI,0
166366,THI1,0
61384,THIC,0
27986,THIR,0
13197,THIS,0
10520,THK,0
28471,THM,0
10537,THMD,0
30198,THMN,0
29357,THN,0
64066,THNK,0
185030,THO1,0
30949,THOM,0
10549,THOR,0
10527,THPR,0
186360,THRA,0
30461,THRD,0
160668,THRI,0
175913,THRM,0
10556,THRS,0
25243,THRT,0
12691,THRX,0
61132,THS,0
17185,THSM,0
17501,THST,0
163983,THSW,0
178172,THTI,0
112557,THTL,0
30396,THTX,0
212778,THW,0
63607,THX,0
10286,TI,0
10562,TI99,0
64930,TIBB,0
122061,TIBX,0
10705,TIC,0
157452,TICC,0
10284,TIE,0
66059,TIER,0
13646,TIF,0
10569,TIFF,0
28159,TIG,0
137069,TIGA,0
10541,TII,0
3194,TILE,0
65979,TIMB,0
21686,TIME,0
19580,TIMEW,0
10305,TIMS,0
62984,TIMT,0
10426,TIN,0
60996,TINT,0
12952,TIPT,0
28656,TIR,0
8148,TIRE,0
14796,TIS,0
64036,TISA,0
163887,TISG,0
63761,TISX,0
178973,TITN,0
22008,TIV,0
124394,TIVO,0
31603,TIVS,0
64747,TIW1,0
10578,TIX,0
125978,TIXX,0
14631,TJCK,0
10751,TJCO,0
120118,TJOB,0
177734,TJSW,0
13504,TJX,0
10371,TK,0
10608,TKA,0
141239,TKA1,0
18892,TKAT,0
61034,TKAY,0
137612,TKC,0
121938,TKCI,0
23761,TKCR,0
122148,TKCY,0
108391,TKE1,0
152649,TKG,0
15659,TKIO,0
12212,TKLC,0
62475,TKM1,0
24338,TKN,0
125600,TKO,0
25092,TKO1,0
21244,TKOS,0
100718,TKPH,0
10581,TKR,0
65592,TKTL,0
64003,TKTM,0
116395,TKTU,0
63804,TKTX,0
12795,TKUK,0
20198,TKZ1,0
10576,TL,0
30788,TL1,0
10420,TLAB,0
6566,TLAM,0
29264,TLB,0
308989,TLC,0
10439,TLCI,0
61088,TLCM,0
10397,TLCO,0
126720,TLCP,0
133469,TLCT,0
30112,TLD,0
25200,TLDC,0
24140,TLDT,0
165244,TLEO,0
28675,TLF,0
160586,TLGB,0
61725,TLGD,0
12191,TLII,0
25067,TLIO,0
61548,TLK,0
186206,TLLP,0
13878,TLMD,0
16242,TLMN,0
156676,TLN,0
27636,TLND,0
14019,TLNT,0
10607,TLOC,0
18973,TLOG,0
11824,TLOS,0
163594,TLP,0
27025,TLQ1,0
10415,TLR,0
127384,TLRK,0
122273,TLRR,0
33703,TLRY,0
240066,TLSA,0
10289,TLSC,0
20800,TLSI,0
63451,TLSP,0
12162,TLSS,0
60822,TLTN,0
161992,TLVT,0
10658,TLX,0
62820,TLXA,0
10422,TLXN,0
129120,TLXS,0
187575,TLYS,0
30325,TLZ,0
10545,TM,0
25015,TM1,0
14280,TMA,0
63608,TMA2,0
65658,TMA9,0
12074,TMAI,0
64115,TMAM,0
25353,TMAN,0
62870,TMAR,0
15252,TMAS,0
30948,TMAT,0
13164,TMAX,0
10326,TMB,0
2437,TMBR,0
10574,TMBS,0
10580,TMC,0
13441,TMCO,0
116395,TMCS,0
108481,TMCV,0
34496,TME,0
10409,TME9,0
10734,TMED,0
13031,TMG,0
11747,TMG1,0
183684,TMH,0
16653,TMHC,0
163819,TMHN,0
223732,TMIC,0
10614,TMK,0
10381,TMKT,0
31423,TMLN,0
25365,TMM,0
175236,TMM1,0
64685,TMMC,0
183559,TMMM,0
176840,TMNC,0
126496,TMNG,0
12277,TMNI,0
124326,TMNT,0
10530,TMO,0
64309,TMP2,0
10437,TMPL,0
64156,TMPW,0
62433,TMQ,0
12046,TMR,0
125863,TMS,0
184880,TMSI,0
31563,TMSR,0
10543,TMST,0
20011,TMSTW,0
141044,TMTA,0
122741,TMWD,0
19625,TMX,0
63094,TMXI,0
145956,TMXN,0
62648,TNA,0
184101,TNAV,0
10540,TNB,0
2392,TNC,0
165723,TNCC,0
27919,TNCR,0
31790,TNCX,0
10329,TNDM,0
7809,TNEL,0
140988,TNET,0
63199,TNFI,0
184079,TNGN,0
184715,TNGO,0
186045,TNGS,0
12305,TNII,0
179087,TNK,0
10374,TNL,0
178767,TNMD,0
14522,TNN,0
183833,TNO,0
133731,TNOX,0
10292,TNP,0
142391,TNP1,0
147398,TNP2,0
157118,TNSC,0
30102,TNSI,0
64809,TNSU,0
64181,TNT,0
24926,TNTF,0
31631,TNTR,0
10697,TNW,0
137668,TNWK,0
190856,TNXP,0
10703,TNZ,0
63050,TNZR,0
17237,TOBK,0
10594,TOBN,0
10677,TOC,0
15704,TOC1,0
63013,TOC2,0
30830,TOCA,0
10595,TOCM,0
10597,TOD,0
6948,TODD,0
25799,TODH,0
10598,TOF,0
29702,TOF1,0
117868,TOFC,0
24085,TOG1,0
10747,TOJ,0
10599,TOK,0
12395,TOLL,0
25761,TOM,0
17225,TOMK,0
270287,TOMO,0
61712,TONG,0
148109,TONO,0
13850,TONS,0
122778,TOO,0
13754,TOOL,0
10636,TOP,0
13326,TOPP,0
25644,TOPS,0
160856,TOPT,0
176259,TOR,0
142380,TORC,0
10621,TOS,0
24625,TOT,0
10991,TOTE,0
62850,TOUR,0
29223,TOWA,0
184785,TOWL,0
120318,TOWN,0
10630,TOWR,0
65591,TOWT,0
29768,TOWV,0
12091,TOX,0
10639,TOY,0
24436,TOYH,0
19661,TOYO,0
10638,TOYS,0
10413,TP,0
112116,TP1,0
28611,TPAD,0
66929,TPB,0
10610,TPBR,0
10723,TPC,0
23779,TPC1,0
23718,TPCA,0
125583,TPCS,0
31779,TPD,0
165868,TPFS,0
31252,TPGE/1,0
160228,TPGI,0
19644,TPH,0
27574,TPIC,0
30531,TPIF,0
10504,TPL,0
162941,TPLM,0
63617,TPMC,0
29633,TPMI,0
10625,TPN,0
12661,TPOA,0
20909,TPP,0
61928,TPPP,0
12296,TPPS,0
61376,TPR,0
18441,TPRE,0
25391,TPRO,0
13225,TPS,0
15135,TPS1,0
12480,TPSI,0
19578,TPUB,0
19925,TPVG,0
156861,TPX,0
10585,TPY,0
10611,TPZ,0
183325,TPZZ,0
29006,TQMI,0
29386,TQNT,0
10609,TR,0
30797,TR1W,0
10649,TRA,0
12190,TRA1,0
199356,TRAD,0
31099,TRAK,0
11989,TRAT,0
31813,TRAV,0
10726,TRB,1
10726,TRBA,1
29793,TRBC,0
175153,TRBN,0
65148,TRBR,0
29899,TRBS,0
10390,TRC,0
156293,TRCA,0
10297,TRCC,0
27969,TRCD,0
186013,TRCH,0
10382,TRCI,0
30626,TRCK,0
20202,TRCR,0
133584,TRDR,0
62241,TRDT,0
10298,TRE,0
23420,TRE1,0
26914,TRE7,0
10351,TRE9,0
24464,TRED,0
30422,TREE,0
180423,TREK,0
129626,TREL,0
10709,TREM,0
17243,TREN,0
62066,TRES,0
29109,TREX,0
165077,TRFC,0
64169,TRFD,0
17241,TRFI,0
61664,TRFX,0
10719,TRG,0
185532,TRGG,0
3820,TRGI,0
108564,TRGN,0
18545,TRGP,0
23006,TRH,0
164422,TRHA,0
26788,TRHC,0
12446,TRI,0
25850,TRI1,0
28953,TRI2,0
64282,TRI3,0
16801,TRIB,0
26015,TRID,0
120302,TRIH,0
13250,TRII,0
10733,TRIL,0
5938,TRIM,0
9098,TRIN,0
10723,TRIP,0
182827,TRIT,0
31560,TRK,0
10648,TRKA,0
61483,TRL,0
10657,TRLA,0
153028,TRLG,0
13836,TRLN,0
10552,TRLS,0
22815,TRMB,0
101973,TRMD,0
24792,TRMM,0
18066,TRMR,0
32273,TRMT,0
10722,TRMW,0
10735,TRN,0
30676,TRND,0
10458,TRNO,0
10685,TRNS,0
10686,TRNT,0
10731,TRO,0
10741,TRON,0
119419,TROY,0
10671,TRP1,0
138210,TRPH,0
30265,TRPS,0
292284,TRPX,0
10640,TRR,0
126461,TRR1,0
10452,TRRA,0
10744,TRRO,0
174647,TRS,0
